EI,R,Weight,Thickness,PlyConfig
43711608732.64339,114.0,0.44782950987168485,1.2489999999999999,"[1, 1, 2, 1, 0, 0, 1, 1, 1, 2, 1]"
43128350926.4784,114.0,0.4443419683374205,1.2489999999999999,"[1, 1, 2, 1, 0, 0, 1, 0, 2, 2, 1]"
42453567818.38648,114.0,0.4408611318132495,1.2489999999999999,"[1, 1, 2, 1, 0, 0, 0, 1, 2, 2, 1]"
41532977408.39106,114.0,0.43738700029917255,1.2489999999999999,"[1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 1]"
40689411717.210785,114.0,0.4339128687850957,1.2489999999999999,"[1, 1, 2, 0, 0, 1, 0, 1, 2, 2, 1]"
39929290789.11442,114.0,0.43043873727101883,1.2489999999999999,"[1, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1]"
39258399603.338455,114.0,0.42696460575694334,1.2489999999999999,"[1, 1, 2, 0, 0, 0, 0, 2, 2, 2, 1]"
35594385942.62523,114.0,0.4235642293539014,1.2489999999999999,"[1, 1, 1, 2, 1, 0, 0, 0, 2, 2, 1]"
34745926623.07721,114.0,0.42008339282973034,1.2489999999999999,"[1, 1, 1, 2, 0, 1, 0, 0, 2, 2, 1]"
33981396139.950886,114.0,0.41660255630555926,1.2489999999999999,"[1, 1, 1, 2, 0, 0, 1, 0, 2, 2, 1]"
33060805729.955135,114.0,0.4131284247914802,1.2489999999999999,"[1, 1, 1, 1, 1, 0, 1, 0, 2, 2, 1]"
32386022621.863213,114.0,0.409647588267309,1.2489999999999999,"[1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 1]"
31542456930.682934,114.0,0.40617345675323213,1.2489999999999999,"[1, 1, 1, 1, 0, 1, 0, 1, 2, 2, 1]"
30782336002.586567,114.0,0.4026993252391553,1.2489999999999999,"[1, 1, 1, 1, 0, 0, 1, 1, 2, 2, 1]"
30111444816.810608,114.0,0.39922519372507975,1.2489999999999999,"[1, 1, 1, 1, 0, 0, 0, 2, 2, 2, 1]"
29196174290.820934,114.0,0.39575776722109735,1.2489999999999999,"[1, 1, 1, 0, 1, 0, 0, 2, 2, 2, 1]"
25579800946.08815,114.0,0.39240432588872304,1.2489999999999999,"[1, 1, 0, 2, 2, 0, 0, 0, 2, 2, 1]"
24731341626.539856,114.0,0.3889234893645499,1.2489999999999999,"[1, 1, 0, 2, 1, 1, 0, 0, 2, 2, 1]"
23966811143.413532,114.0,0.3854426528403788,1.2489999999999999,"[1, 1, 0, 2, 1, 0, 1, 0, 2, 2, 1]"
23292028035.32161,114.0,0.38196181631620774,1.2489999999999999,"[1, 1, 0, 2, 1, 0, 0, 1, 2, 2, 1]"
22448462344.141335,114.0,0.37848768480213085,1.2489999999999999,"[1, 1, 0, 2, 0, 1, 0, 1, 2, 2, 1]"
21688341416.044964,114.0,0.375013553288054,1.2489999999999999,"[1, 1, 0, 2, 0, 0, 1, 1, 2, 2, 1]"
21017450230.26901,114.0,0.37153942177397853,1.2489999999999999,"[1, 1, 0, 2, 0, 0, 0, 2, 2, 2, 1]"
20102179704.278996,114.0,0.36807199526999373,1.2489999999999999,"[1, 1, 0, 1, 1, 0, 0, 2, 2, 2, 1]"
19024408797.922184,114.0,0.3646179787861989,1.2489999999999999,"[1, 1, 0, 0, 1, 1, 1, 1, 2, 2, 1]"
18353517612.146225,114.0,0.3611438472721234,1.2489999999999999,"[1, 1, 0, 0, 1, 1, 0, 2, 2, 2, 1]"
17434845480.455414,114.0,0.3576898307883301,1.2489999999999999,"[1, 1, 0, 0, 0, 1, 2, 1, 2, 2, 1]"
16012601545.705568,114.0,0.3507549777803667,1.2489999999999999,"[1, 1, 0, 0, 0, 0, 2, 2, 2, 2, 1]"
106148600431.06769,115.0,0.9292718295703283,2.581,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
105169284948.78732,115.0,0.9146681317574895,2.47,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
104635434640.81703,115.0,0.9110632223438242,2.47,"[1, 3, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
104309380010.31859,115.0,0.8650442312380695,2.4699999999999998,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
103335490994.34943,115.0,0.8504673534656102,2.359,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
102804613978.35399,115.0,0.8468691490620393,2.359,"[1, 2, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
102479592528.05714,115.0,0.8009373230875064,2.359,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
101511109895.59888,115.0,0.7863872653554228,2.248,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
100983195111.14845,115.0,0.7827957659619461,2.248,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
100548013601.0825,115.0,0.7718640276637198,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
99495135223.90717,115.0,0.764687733886861,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 2, 1]"
99062368851.71959,115.0,0.7537761106189163,2.026,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 0, 1]"
97907528002.83057,115.0,0.7466132268622434,2.026,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 1, 1]"
97585021652.57947,115.0,0.7357217186245841,1.915,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 0, 1]"
96955144396.41536,115.0,0.732143629251295,1.915,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 0, 1]"
96433120976.20674,115.0,0.7285655398780073,1.915,"[1, 1, 4, 2, 2, 2, 2, 1, 0, 1, 1]"
95708393522.01956,115.0,0.7250008605249082,1.915,"[1, 1, 4, 2, 2, 2, 1, 2, 0, 1, 1]"
95486063794.41324,115.0,0.7141227623074345,1.804,"[1, 1, 4, 2, 2, 2, 2, 1, 0, 0, 1]"
94340626654.5146,115.0,0.7069799935810479,1.804,"[1, 1, 4, 2, 2, 2, 2, 0, 0, 1, 1]"
93615899200.32729,115.0,0.7034153142279472,1.804,"[1, 1, 4, 2, 2, 2, 1, 1, 0, 1, 1]"
93398876000.69849,115.0,0.6925640360508546,1.693,"[1, 1, 4, 2, 2, 2, 2, 0, 0, 0, 1]"
91953502946.94002,115.0,0.6854413823547508,1.693,"[1, 1, 4, 2, 2, 2, 0, 2, 0, 0, 1]"
91535150718.97733,115.0,0.6818699979915561,1.693,"[1, 1, 4, 2, 2, 2, 1, 0, 0, 1, 1]"
90814505119.40605,115.0,0.6783120236485516,1.693,"[1, 1, 4, 2, 2, 2, 0, 1, 0, 1, 1]"
90598686733.72539,115.0,0.6674808605017385,1.582,"[1, 1, 4, 2, 2, 2, 1, 0, 0, 0, 1]"
89786801315.50609,115.0,0.663929591168828,1.582,"[1, 1, 4, 2, 2, 1, 2, 0, 0, 0, 1]"
89258727252.16599,115.0,0.6603649118157293,1.582,"[1, 1, 4, 2, 2, 2, 0, 0, 1, 0, 1]"
88745458440.35489,115.0,0.6568069374727248,1.582,"[1, 1, 4, 2, 2, 2, 0, 0, 0, 1, 1]"
87933573022.1354,115.0,0.6532556681398126,1.582,"[1, 1, 4, 2, 2, 1, 1, 0, 0, 1, 1]"
87814261301.4852,115.0,0.6424446200232845,1.471,"[1, 1, 4, 2, 2, 2, 0, 0, 0, 0, 1]"
86195080450.73271,115.0,0.6353487863675581,1.471,"[1, 1, 4, 2, 2, 0, 2, 0, 0, 0, 1]"
85669977599.55553,115.0,0.6317908120245519,1.471,"[1, 1, 4, 2, 2, 1, 0, 0, 1, 0, 1]"
84862682167.02235,115.0,0.628246247701736,1.471,"[1, 1, 4, 2, 2, 0, 1, 0, 1, 0, 1]"
84352309656.99452,115.0,0.6246949783688257,1.471,"[1, 1, 4, 2, 2, 0, 1, 0, 0, 1, 1]"
84233655012.08945,115.0,0.6139040452825808,1.36,"[1, 1, 4, 2, 2, 1, 0, 0, 0, 0, 1]"
83426359579.55627,115.0,0.6103594809597649,1.36,"[1, 1, 4, 2, 2, 0, 1, 0, 0, 0, 1]"
82535515279.65814,115.0,0.6068216216470413,1.36,"[1, 1, 4, 2, 1, 1, 1, 0, 0, 0, 1]"
82101493995.55118,115.0,0.6032703523141331,1.36,"[1, 1, 4, 2, 2, 0, 0, 0, 1, 0, 1]"
81594006871.14923,115.0,0.5997257879913173,1.36,"[1, 1, 4, 2, 2, 0, 0, 0, 0, 1, 1]"
80703162571.25108,115.0,0.596187928678594,1.36,"[1, 1, 4, 2, 1, 1, 0, 0, 0, 1, 1]"
80673284107.4228,115.0,0.5854171106226316,1.249,"[1, 1, 4, 2, 2, 0, 0, 0, 0, 0, 1]"
78896650940.35515,115.0,0.5783480970072827,1.249,"[1, 1, 4, 2, 0, 2, 0, 0, 0, 0, 1]"
78093928161.19556,115.0,0.5748102376945602,1.249,"[1, 1, 4, 2, 0, 1, 1, 0, 0, 0, 1]"
77662355699.72745,115.0,0.5712656733717442,1.249,"[1, 1, 4, 2, 1, 0, 0, 0, 1, 0, 1]"
76776566832.55771,115.0,0.567734519069117,1.249,"[1, 1, 4, 2, 0, 1, 0, 0, 1, 0, 1]"
76196570269.29329,115.0,0.5642033647664897,1.249,"[1, 1, 4, 1, 2, 0, 0, 0, 0, 1, 1]"
75473786772.92316,115.0,0.5606655054537684,1.249,"[1, 1, 4, 2, 0, 0, 1, 0, 0, 1, 1]"
74769315325.52315,115.0,0.5571343511511413,1.249,"[1, 1, 4, 2, 0, 0, 0, 1, 0, 1, 1]"
74163901309.12085,115.0,0.5536031968485141,1.249,"[1, 1, 4, 2, 0, 0, 0, 0, 1, 1, 1]"
73662152289.94012,115.0,0.5500720425458875,1.249,"[1, 1, 4, 2, 0, 0, 0, 0, 0, 2, 1]"
72700979493.82874,115.0,0.5465475932533536,1.249,"[1, 1, 4, 1, 1, 0, 0, 0, 0, 2, 1]"
71820226897.1347,115.0,0.5430231439608207,1.249,"[1, 1, 4, 1, 0, 1, 0, 0, 0, 2, 1]"
71026597558.93146,115.0,0.5394986946682879,1.249,"[1, 1, 4, 1, 0, 0, 1, 0, 0, 2, 1]"
70070900015.38307,115.0,0.5359809503858496,1.2489999999999999,"[1, 1, 4, 0, 1, 0, 1, 0, 0, 2, 1]"
69370433934.14085,115.0,0.5324565010933169,1.2489999999999999,"[1, 1, 4, 0, 1, 0, 0, 1, 0, 2, 1]"
68406056078.249756,115.0,0.5289454618209738,1.2489999999999999,"[1, 1, 4, 0, 0, 0, 2, 0, 0, 2, 1]"
68394475646.78646,115.0,0.5289454618209729,1.2489999999999999,"[1, 1, 4, 0, 0, 1, 0, 0, 2, 1, 1]"
67705589997.00737,115.0,0.5254210125284402,1.2489999999999999,"[1, 1, 4, 0, 0, 0, 1, 1, 0, 2, 1]"
67009114071.04423,115.0,0.5219032682460026,1.2489999999999999,"[1, 1, 4, 0, 0, 0, 0, 2, 0, 2, 1]"
63204518458.492035,115.0,0.5184592790745995,1.249,"[1, 1, 3, 2, 1, 0, 0, 0, 0, 2, 1]"
62031885542.775475,115.0,0.51494153479216,1.249,"[1, 1, 3, 2, 0, 0, 1, 0, 1, 1, 1]"
61530136523.59475,115.0,0.511410380489534,1.249,"[1, 1, 3, 2, 0, 0, 1, 0, 0, 2, 1]"
60829670442.35253,115.0,0.5078859311970012,1.249,"[1, 1, 3, 2, 0, 0, 0, 1, 0, 2, 1]"
60227698587.90258,115.0,0.5043614819044684,1.249,"[1, 1, 3, 2, 0, 0, 0, 0, 1, 2, 1]"
59272001044.35386,115.0,0.5008437376220276,1.2489999999999999,"[1, 1, 3, 1, 1, 0, 0, 0, 1, 2, 1]"
58396265592.26861,115.0,0.49732599333958927,1.2489999999999999,"[1, 1, 3, 1, 0, 1, 0, 0, 1, 2, 1]"
57512653035.70718,115.0,0.49381495406724696,1.2489999999999999,"[1, 1, 3, 1, 0, 0, 0, 2, 0, 2, 1]"
56656913983.72147,115.0,0.49029720978480695,1.2489999999999999,"[1, 1, 3, 0, 1, 0, 1, 0, 1, 2, 1]"
56312138416.719124,115.0,0.4867727604922756,1.2489999999999999,"[1, 1, 3, 1, 0, 0, 0, 0, 2, 2, 1]"
55089700660.800476,115.0,0.48326842623002464,1.2489999999999999,"[1, 1, 3, 0, 0, 1, 0, 1, 1, 2, 1]"
54491157896.262505,115.0,0.4797506819475875,1.2489999999999999,"[1, 1, 3, 0, 0, 1, 0, 0, 2, 2, 1]"
53612594875.114975,115.0,0.47624634768533813,1.2489999999999999,"[1, 1, 3, 0, 0, 0, 0, 2, 1, 2, 1]"
49829842142.99663,115.0,0.47280906352403274,1.2489999999999999,"[1, 1, 2, 2, 1, 0, 0, 0, 1, 2, 1]"
48879599019.49767,115.0,0.46929802425168854,1.2489999999999999,"[1, 1, 2, 1, 2, 0, 0, 0, 1, 2, 1]"
48003863567.41214,115.0,0.465780279969248,1.2489999999999999,"[1, 1, 2, 1, 1, 1, 0, 0, 1, 2, 1]"
47468522279.899864,115.0,0.4622558306767178,1.2489999999999999,"[1, 1, 2, 2, 0, 0, 0, 1, 1, 2, 1]"
46518279156.40063,115.0,0.4587447914043713,1.2489999999999999,"[1, 1, 2, 1, 1, 0, 0, 1, 1, 2, 1]"
45647541759.4429,115.0,0.4552337521320273,1.2489999999999999,"[1, 1, 2, 1, 0, 1, 0, 1, 1, 2, 1]"
45048998994.90493,115.0,0.4517160078495902,1.2489999999999999,"[1, 1, 2, 1, 0, 1, 0, 0, 2, 2, 1]"
44264394161.844826,115.0,0.44820496857724623,1.2489999999999999,"[1, 1, 2, 1, 0, 0, 1, 0, 2, 2, 1]"
43571893209.21931,115.0,0.44469392930490215,1.2489999999999999,"[1, 1, 2, 1, 0, 0, 0, 1, 2, 2, 1]"
42453826270.664116,115.0,0.4411963000527468,1.2489999999999999,"[1, 1, 2, 0, 0, 1, 1, 0, 2, 2, 1]"
41673707921.21176,115.0,0.4376919657904983,1.2489999999999999,"[1, 1, 2, 0, 0, 0, 2, 0, 2, 2, 1]"
40981206968.58607,115.0,0.4341809265181532,1.2489999999999999,"[1, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1]"
40292665836.29477,115.0,0.4306765922559044,1.2489999999999999,"[1, 1, 2, 0, 0, 0, 0, 2, 2, 2, 1]"
36531672223.8965,115.0,0.42724601310469057,1.2489999999999999,"[1, 1, 1, 2, 1, 0, 0, 0, 2, 2, 1]"
35586862727.64167,115.0,0.42374167884244063,1.2489999999999999,"[1, 1, 1, 1, 2, 0, 0, 0, 2, 2, 1]"
34876329993.87867,115.0,0.4202239345600025,1.2489999999999999,"[1, 1, 1, 2, 0, 0, 1, 0, 2, 2, 1]"
34183829041.253143,115.0,0.41671289528765854,1.2489999999999999,"[1, 1, 1, 2, 0, 0, 0, 1, 2, 2, 1]"
33239019544.998035,115.0,0.4132085610254064,1.2489999999999999,"[1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 1]"
32373261150.072098,115.0,0.40970422676315676,1.2489999999999999,"[1, 1, 1, 1, 0, 1, 0, 1, 2, 2, 1]"
31433864527.964027,115.0,0.4062065975110015,1.2489999999999999,"[1, 1, 1, 0, 1, 1, 0, 1, 2, 2, 1]"
30904601668.328274,115.0,0.4026955582386589,1.2489999999999999,"[1, 1, 1, 1, 0, 0, 0, 2, 2, 2, 1]"
29104406636.61591,115.0,0.3957002997343485,1.2489999999999999,"[1, 1, 1, 0, 0, 1, 0, 2, 2, 2, 1]"
25195886823.831722,115.0,0.3923099506437029,1.2489999999999999,"[1, 1, 0, 2, 1, 0, 1, 1, 1, 2, 1]"
24597344059.293747,115.0,0.3887922063612659,1.2489999999999999,"[1, 1, 0, 2, 1, 0, 1, 0, 2, 2, 1]"
23904843106.668224,115.0,0.3852811670889218,1.2489999999999999,"[1, 1, 0, 2, 1, 0, 0, 1, 2, 2, 1]"
23039084711.742283,115.0,0.3817768328266722,1.2489999999999999,"[1, 1, 0, 2, 0, 1, 0, 1, 2, 2, 1]"
22258966362.289764,115.0,0.37827249856442247,1.2489999999999999,"[1, 1, 0, 2, 0, 0, 1, 1, 2, 2, 1]"
21570425229.998466,115.0,0.37476816430217375,1.2489999999999999,"[1, 1, 0, 2, 0, 0, 0, 2, 2, 2, 1]"
20385565278.830753,115.0,0.3712839450702061,1.2489999999999999,"[1, 1, 0, 0, 2, 0, 1, 1, 2, 2, 1]"
19770230198.285763,115.0,0.36777290579786137,1.2489999999999999,"[1, 1, 0, 1, 0, 1, 0, 2, 2, 2, 1]"
18994581196.84663,115.0,0.36427527654570624,1.2489999999999999,"[1, 1, 0, 1, 0, 0, 1, 2, 2, 2, 1]"
18060576735.495754,115.0,0.36078435230364536,1.2489999999999999,"[1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 1]"
17204719330.888596,115.0,0.3572934280615845,1.2489999999999999,"[1, 1, 0, 0, 0, 1, 1, 2, 2, 2, 1]"
16433522574.655214,115.0,0.3538025038195247,1.2489999999999999,"[1, 1, 0, 0, 0, 0, 2, 2, 2, 2, 1]"
108894743318.32613,116.0,0.9372122008134869,2.581,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
107890734316.15938,116.0,0.9224876920079587,2.47,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
107343353125.04889,116.0,0.9188525798461202,2.47,"[1, 3, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
107012634927.28906,116.0,0.8724409530141177,2.4699999999999998,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
106014143316.07256,116.0,0.8577432642489635,2.359,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
105140103953.6691,116.0,0.8077903953964403,2.359,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
104147109482.89455,116.0,0.7931195266716671,2.248,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
103605763877.01227,116.0,0.7894978245300176,2.248,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
103159591939.28488,116.0,0.7784754779872707,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
102618246333.40256,116.0,0.7748537758456202,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 1, 1]"
102079901810.84079,116.0,0.7712387787140662,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 2, 1]"
101636185540.9118,116.0,0.7602365472016032,2.026,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 0, 1]"
101097841018.35,116.0,0.7566215500700483,2.026,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 1, 1]"
100451878322.44879,116.0,0.7530132579485863,2.026,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 1, 1]"
100121216838.16338,116.0,0.7420311414664086,1.915,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 0, 1]"
99475254142.26218,116.0,0.7384228493449466,1.915,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 0, 1]"
98832885784.4375,116.0,0.7348212622335818,1.915,"[1, 1, 4, 2, 2, 2, 2, 0, 2, 0, 1]"
98196594255.29924,116.0,0.7312196751222142,1.915,"[1, 1, 4, 2, 2, 2, 1, 2, 0, 1, 1]"
97968691921.50612,116.0,0.7202509686602222,1.804,"[1, 1, 4, 2, 2, 2, 2, 1, 0, 0, 1]"
97225386585.83319,116.0,0.7166560865589502,1.804,"[1, 1, 4, 2, 2, 2, 1, 2, 0, 0, 1]"
96583018228.0083,116.0,0.7130544994475825,1.804,"[1, 1, 4, 2, 2, 2, 1, 1, 1, 0, 1]"
96050642556.55182,116.0,0.7094529123362163,1.804,"[1, 1, 4, 2, 2, 2, 1, 1, 0, 1, 1]"
95828136669.12706,116.0,0.6985110259146033,1.693,"[1, 1, 4, 2, 2, 2, 2, 0, 0, 0, 1]"
95084831333.454,116.0,0.6949161438133297,1.693,"[1, 1, 4, 2, 2, 2, 1, 1, 0, 0, 1]"
94446043955.56407,116.0,0.6913212617120579,1.693,"[1, 1, 4, 2, 2, 2, 1, 0, 1, 0, 1]"
93916636093.1132,116.0,0.6877263796107861,1.693,"[1, 1, 4, 2, 2, 2, 1, 0, 0, 1, 1]"
93083859304.49242,116.0,0.6841449075297028,1.693,"[1, 1, 4, 2, 2, 1, 2, 0, 0, 1, 1]"
92956201289.26244,116.0,0.6732164311282789,1.582,"[1, 1, 4, 2, 2, 2, 1, 0, 0, 0, 1]"
92217047336.18007,116.0,0.6696282540371016,1.582,"[1, 1, 4, 2, 2, 2, 0, 1, 0, 0, 1]"
91384270547.55905,116.0,0.6660467819560165,1.582,"[1, 1, 4, 2, 2, 1, 1, 1, 0, 0, 1]"
91055376501.28926,116.0,0.6624518998547468,1.582,"[1, 1, 4, 2, 2, 2, 0, 0, 0, 1, 1]"
90222599712.66829,116.0,0.6588704277736618,1.582,"[1, 1, 4, 2, 2, 1, 1, 0, 0, 1, 1]"
90100298126.79544,116.0,0.6479687714126153,1.471,"[1, 1, 4, 2, 2, 2, 0, 0, 0, 0, 1]"
88532503281.76633,116.0,0.6408058272504472,1.471,"[1, 1, 4, 2, 2, 1, 0, 1, 0, 0, 1]"
87900837888.79602,116.0,0.6372243551693642,1.471,"[1, 1, 4, 2, 2, 1, 0, 0, 1, 0, 1]"
87377332514.3141,116.0,0.6336428830882811,1.471,"[1, 1, 4, 2, 2, 1, 0, 0, 0, 1, 1]"
86549224191.3281,116.0,0.6300681160172924,1.471,"[1, 1, 4, 2, 2, 0, 1, 0, 0, 1, 1]"
86427590616.51846,116.0,0.6191865746865269,1.36,"[1, 1, 4, 2, 2, 1, 0, 0, 0, 0, 1]"
85513735554.43163,116.0,0.6156185126256324,1.36,"[1, 1, 4, 2, 1, 2, 0, 0, 0, 0, 1]"
84868584676.8197,116.0,0.6120370405445495,1.36,"[1, 1, 4, 2, 2, 0, 0, 1, 0, 0, 1]"
84240460338.57143,116.0,0.6084622734735609,1.36,"[1, 1, 4, 2, 2, 0, 0, 0, 1, 0, 1]"
82953457032.28105,116.0,0.6049143264429492,1.36,"[1, 1, 4, 2, 0, 1, 2, 0, 0, 0, 1]"
82775464347.74847,116.0,0.5904580180411975,1.249,"[1, 1, 4, 2, 2, 0, 0, 0, 0, 0, 1]"
81861609285.66142,116.0,0.5868899559803008,1.249,"[1, 1, 4, 2, 1, 1, 0, 0, 0, 0, 1]"
81038151948.31161,116.0,0.5833218939194065,1.249,"[1, 1, 4, 2, 1, 0, 1, 0, 0, 0, 1]"
80129439086.49689,116.0,0.5797605368686066,1.249,"[1, 1, 4, 2, 0, 1, 1, 0, 0, 0, 1]"
79325263908.20135,116.0,0.5761991798178064,1.249,"[1, 1, 4, 1, 2, 0, 0, 1, 0, 0, 1]"
79169115878.55956,116.0,0.5726177077367234,1.249,"[1, 1, 4, 2, 1, 0, 0, 0, 0, 1, 1]"
78260403016.74481,116.0,0.5690563506859234,1.249,"[1, 1, 4, 2, 0, 1, 0, 0, 0, 1, 1]"
76973130705.26723,116.0,0.5655084036553102,1.249,"[1, 1, 4, 1, 1, 0, 1, 0, 1, 0, 1]"
76615441167.87491,116.0,0.5619403415944193,1.249,"[1, 1, 4, 2, 0, 0, 0, 0, 2, 0, 1]"
75583060086.89578,116.0,0.5548109224827248,1.249,"[1, 1, 4, 2, 0, 0, 0, 0, 0, 2, 1]"
74596964651.84373,116.0,0.5512562704420169,1.249,"[1, 1, 4, 1, 1, 0, 0, 0, 0, 2, 1]"
73693374664.14957,116.0,0.5477016184013115,1.249,"[1, 1, 4, 1, 0, 1, 0, 0, 0, 2, 1]"
72879166989.22186,116.0,0.544146966360606,1.249,"[1, 1, 4, 1, 0, 0, 1, 0, 0, 2, 1]"
72160538239.09885,116.0,0.5405923143199005,1.249,"[1, 1, 4, 1, 0, 0, 0, 1, 0, 2, 1]"
71077165920.90819,116.0,0.537051072299384,1.2489999999999999,"[1, 1, 4, 0, 1, 0, 0, 0, 2, 1, 1]"
71000154735.82289,116.0,0.5370510722993834,1.2489999999999999,"[1, 1, 4, 0, 0, 1, 1, 0, 0, 2, 1]"
70281525985.69987,116.0,0.533496420258678,1.2489999999999999,"[1, 1, 4, 0, 0, 1, 0, 1, 0, 2, 1]"
69663945359.08989,116.0,0.5299417682179726,1.2489999999999999,"[1, 1, 4, 0, 0, 1, 0, 0, 1, 2, 1]"
68654500736.03304,116.0,0.5264072312075501,1.2489999999999999,"[1, 1, 4, 0, 0, 0, 0, 1, 2, 1, 1]"
68139766577.554214,116.0,0.52284587415675,1.2489999999999999,"[1, 1, 4, 0, 0, 0, 0, 1, 1, 2, 1]"
67525674120.209885,116.0,0.51929792712614,1.2489999999999999,"[1, 1, 4, 0, 0, 0, 0, 0, 2, 2, 1]"
62969201649.34543,116.0,0.5158237352065618,1.2489999999999999,"[1, 1, 3, 1, 1, 1, 0, 0, 0, 2, 1]"
62416891074.35457,116.0,0.512262378155764,1.249,"[1, 1, 3, 2, 0, 0, 0, 1, 0, 2, 1]"
61799310447.74459,116.0,0.5087077261150587,1.249,"[1, 1, 3, 2, 0, 0, 0, 0, 1, 2, 1]"
60818784597.68474,116.0,0.5051597790844451,1.2489999999999999,"[1, 1, 3, 1, 1, 0, 0, 0, 1, 2, 1]"
59920298194.345276,116.0,0.5016118320538338,1.2489999999999999,"[1, 1, 3, 1, 0, 1, 0, 0, 1, 2, 1]"
59110689261.77621,116.0,0.4980638850232225,1.2489999999999999,"[1, 1, 3, 1, 0, 0, 1, 0, 1, 2, 1]"
58396119412.80959,116.0,0.4945159379926113,1.2489999999999999,"[1, 1, 3, 1, 0, 0, 0, 1, 1, 2, 1]"
57421142136.36469,116.0,0.4909746959720945,1.2489999999999999,"[1, 1, 3, 0, 1, 0, 0, 1, 1, 2, 1]"
56807049679.02036,116.0,0.4874267489414843,1.2489999999999999,"[1, 1, 3, 0, 1, 0, 0, 0, 2, 2, 1]"
55913647606.6553,116.0,0.48388550692096755,1.2489999999999999,"[1, 1, 3, 0, 0, 1, 0, 0, 2, 2, 1]"
55108620067.59167,116.0,0.48034426490045073,1.2489999999999999,"[1, 1, 3, 0, 0, 0, 1, 0, 2, 2, 1]"
54398093807.49069,116.0,0.4768030228799339,1.2489999999999999,"[1, 1, 3, 0, 0, 0, 0, 1, 2, 2, 1]"
50231892320.162766,116.0,0.47333553597045636,1.2489999999999999,"[1, 1, 2, 2, 0, 1, 0, 0, 1, 2, 1]"
49422283387.59369,116.0,0.4697875889398451,1.2489999999999999,"[1, 1, 2, 2, 0, 0, 1, 0, 1, 2, 1]"
48707713538.627075,116.0,0.46623964190923384,1.2489999999999999,"[1, 1, 2, 2, 0, 0, 0, 1, 1, 2, 1]"
47477856436.648705,116.0,0.4627118099089056,1.2489999999999999,"[1, 1, 2, 0, 2, 0, 1, 0, 1, 2, 1]"
46839334189.81676,116.0,0.45915715786819794,1.2489999999999999,"[1, 1, 2, 1, 0, 1, 0, 1, 1, 2, 1]"
46225241732.47242,116.0,0.4556092108375878,1.2489999999999999,"[1, 1, 2, 1, 0, 1, 0, 0, 2, 2, 1]"
45323780390.65229,116.0,0.4520746738271657,1.2489999999999999,"[1, 1, 2, 1, 0, 0, 0, 2, 1, 2, 1]"
45255792057.97241,116.0,0.45207467382716526,1.2489999999999999,"[1, 1, 2, 0, 1, 1, 0, 0, 2, 2, 1]"
44709687933.30782,116.0,0.4485267267965542,1.2489999999999999,"[1, 1, 2, 1, 0, 0, 0, 1, 2, 2, 1]"
43740238258.807816,116.0,0.4449921897861317,1.2489999999999999,"[1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 1]"
42761964098.8986,116.0,0.4414643577858053,1.2489999999999999,"[1, 1, 2, 0, 0, 0, 2, 0, 2, 2, 1]"
